inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,has_electricity_missing,has_drinking_water_missing,has_functional_toilet_missing,has_boundary_wall_missing,has_playground_missing,functional_facility_count,all_core_facilities_available
INSP00139,2026-03-27,SCH0517,True,True,,True,False,Brinda Krishna,Good condition,False,False,True,False,False,3,False
INSP01918,2025-07-27,SCH0025,False,True,False,True,True,Chatura Palla,Average,False,False,False,False,False,3,False
INSP01829,2025-12-28,SCH0558,True,False,True,True,True,,Good condition,False,False,False,False,False,4,False
INSP01574,2025-12-29,SCH0125,True,True,True,False,False,Hritik Tella,No remarks,False,False,False,False,False,3,False
INSP00320,2025-06-23,SCH0452,True,False,True,True,False,,,False,False,False,False,False,3,False
INSP00654,2025-11-28,SCH0506,True,True,False,True,False,Peter Jhaveri,,False,False,False,False,False,3,False
INSP02138,2025-04-18,SCH0461,True,True,True,True,True,Leela Basak,Average,False,False,False,False,False,5,True
INSP02586,2025-07-30,SCH0193,True,True,False,True,True,,No remarks,False,False,False,False,False,4,False
INSP00559,2025-10-26,SCH0133,,,True,True,True,Dayamai Andra,No remarks,True,True,False,False,False,3,False
INSP02188,2026-03-10,SCH0555,True,True,,True,False,Rushil Chakrabarti,Average,False,False,True,False,False,3,False
INSP00113,2026-02-09,SCH0441,,True,False,True,True,Neelima Ganguly,Good condition,True,False,False,False,False,3,False
INSP00532,2025-05-08,SCH0322,False,True,True,False,True,Chanakya Kala,Good condition,False,False,False,False,False,3,False
INSP00225,2026-03-06,SCH0440,False,True,True,True,,,Needs repair,False,False,False,False,True,3,False
INSP00724,2025-09-08,SCH0237,False,False,True,True,True,Gaurav Seshadri,Good condition,False,False,False,False,False,3,False
INSP02555,2025-10-27,SCH0254,True,True,True,False,True,Amruta Nayar,Toilets locked,False,False,False,False,False,4,False
INSP02703,2025-09-14,SCH0179,True,True,True,True,True,Isaac Kibe,Good condition,False,False,False,False,False,5,True
INSP01434,2025-12-15,SCH0010,True,True,False,False,True,Abhimanyu Bhalla,Good condition,False,False,False,False,False,3,False
INSP02453,2025-06-03,SCH0291,True,True,False,False,False,,Good condition,False,False,False,False,False,2,False
INSP02891,2025-11-12,SCH0436,True,True,True,False,True,Gautam Hora,Good condition,False,False,False,False,False,4,False
INSP01459,2025-09-22,SCH0096,True,True,True,False,,Anya Khanna,Toilets locked,False,False,False,False,True,3,False
INSP02841,2026-02-21,SCH0407,False,True,True,True,False,Hemal Tak,Average,False,False,False,False,False,3,False
INSP00847,2026-02-16,SCH0485,True,True,True,True,False,Omisha Shenoy,Toilets locked,False,False,False,False,False,4,False
INSP00194,2025-09-10,SCH0297,True,False,True,,False,Anmol Raval,Good condition,False,False,False,True,False,2,False
INSP01465,2025-09-30,SCH0550,True,True,False,,True,Tripti Kar,Good condition,False,False,False,True,False,3,False
INSP00947,2025-06-03,SCH0440,True,True,True,False,True,Anvi Dara,,False,False,False,False,False,4,False
INSP02022,2025-08-27,SCH0257,True,True,True,True,True,,Average,False,False,False,False,False,5,True
INSP01630,2025-04-10,SCH0210,True,True,True,True,True,Gavin Sekhon,Toilets locked,False,False,False,False,False,5,True
INSP00118,2025-07-14,SCH0432,True,,True,False,False,Anita Agarwal,,False,True,False,False,False,2,False
INSP00646,2026-06-01,SCH0136,False,True,True,True,False,Tanish Dhingra,Average,False,False,False,False,False,3,False
INSP01871,2025-12-24,SCH0028,True,True,True,True,False,Madhavi Dutta,No remarks,False,False,False,False,False,4,False
INSP00004,2025-11-20,SCH0322,True,True,True,False,True,Yachana Dyal,Needs repair,False,False,False,False,False,4,False
INSP00075,2025-07-12,SCH0493,True,True,False,,False,Farhan Nagi,Good condition,False,False,False,True,False,2,False
INSP01756,2026-02-12,SCH0287,False,True,False,True,True,Anvi Ray,,False,False,False,False,False,3,False
INSP00468,2025-09-26,SCH0531,False,,True,True,,Jairaj Malhotra,No remarks,False,True,False,False,True,2,False
INSP00006,2025-06-17,SCH0315,True,True,True,True,False,Chaitaly Yadav,,False,False,False,False,False,4,False
INSP01247,2025-04-30,SCH0229,True,True,True,True,False,Upkaar Gara,Toilets locked,False,False,False,False,False,4,False
INSP00920,2025-09-29,SCH0324,True,True,,True,,Dayita Handa,Good condition,False,False,True,False,True,3,False
INSP00229,2025-06-19,SCH0506,False,True,True,,False,Naksh Koshy,Toilets locked,False,False,False,True,False,2,False
INSP01064,2025-11-02,SCH0558,True,True,True,True,True,Benjamin Krishna,Toilets locked,False,False,False,False,False,5,True
INSP00243,2025-10-28,SCH0581,True,False,False,False,True,Jai Doctor,Needs repair,False,False,False,False,False,2,False
INSP02403,2025-05-16,SCH0232,False,True,False,False,True,Matthew Rastogi,Good condition,False,False,False,False,False,2,False
INSP01161,2025-06-09,SCH0037,True,True,True,True,False,Varenya Viswanathan,,False,False,False,False,False,4,False
INSP02645,2026-01-11,SCH0397,False,True,True,True,True,,No remarks,False,False,False,False,False,4,False
INSP01527,2025-04-26,SCH0560,True,False,True,True,False,Pavani Banik,Toilets locked,False,False,False,False,False,3,False
INSP01606,2025-03-05,SCH0002,False,True,,True,False,Charita Halder,,False,False,True,False,False,2,False
INSP02927,2025-05-01,SCH0209,True,True,True,True,False,Zashil Shetty,Average,False,False,False,False,False,4,False
INSP02677,2025-06-19,SCH0064,True,True,True,False,False,Indira Johal,Toilets locked,False,False,False,False,False,3,False
INSP01990,2026-01-04,SCH0287,,True,True,True,True,Samesh Keer,Toilets locked,True,False,False,False,False,4,False
INSP02476,2026-02-19,SCH0268,True,True,False,False,True,Ronith Doctor,Good condition,False,False,False,False,False,3,False
INSP01976,2025-10-12,SCH0209,False,True,True,,True,,Average,False,False,False,True,False,3,False
INSP01762,2025-12-18,SCH0509,True,False,False,True,True,Patrick Cheema,Average,False,False,False,False,False,3,False
INSP01306,2026-03-01,SCH0462,True,,True,,True,Ojasvi Chahal,No remarks,False,True,False,True,False,3,False
INSP01542,2025-08-21,SCH0062,False,True,True,True,False,Rehaan Saini,Good condition,False,False,False,False,False,3,False
INSP00623,2025-11-28,SCH0047,True,True,,False,True,Abdul Kar,Needs repair,False,False,True,False,False,3,False
INSP02437,2026-03-06,SCH0017,True,True,False,,False,Teerth Mandal,,False,False,False,True,False,2,False
INSP01494,2026-03-10,SCH0014,False,True,True,False,False,Pahal Batra,Average,False,False,False,False,False,2,False
INSP00111,2025-07-06,SCH0060,True,True,True,,False,Benjamin Varty,No remarks,False,False,False,True,False,3,False
INSP02276,2025-07-25,SCH0405,True,True,True,False,False,,Toilets locked,False,False,False,False,False,3,False
INSP02388,2025-12-09,SCH0217,False,False,True,True,False,Edhitha Lall,Average,False,False,False,False,False,2,False
INSP01170,2025-05-21,SCH0571,True,True,True,False,True,Vidhi Dutta,Needs repair,False,False,False,False,False,4,False
INSP02589,2025-09-05,SCH0396,False,False,True,False,True,Gagan Iyengar,Good condition,False,False,False,False,False,2,False
INSP00233,2025-12-29,SCH0303,False,True,True,True,True,Yagnesh Wali,Toilets locked,False,False,False,False,False,4,False
INSP00067,2025-12-29,SCH0546,False,True,True,False,True,Alexander Devan,,False,False,False,False,False,3,False
INSP02847,2026-03-31,SCH0432,True,True,True,True,False,,,False,False,False,False,False,4,False
INSP02073,2026-05-02,SCH0228,True,True,True,True,True,Irya Hayer,No remarks,False,False,False,False,False,5,True
INSP02193,2025-12-31,SCH0479,True,True,True,True,False,Ojasvi Peri,No remarks,False,False,False,False,False,4,False
INSP00537,2025-05-31,SCH0144,True,True,True,True,False,Parth Rau,Average,False,False,False,False,False,4,False
INSP00126,2026-01-19,SCH0033,False,False,,False,,,Good condition,False,False,True,False,True,0,False
INSP02134,2025-01-04,SCH0213,False,True,True,True,False,Rehaan Chaudhuri,Needs repair,False,False,False,False,False,3,False
INSP01255,2025-09-02,SCH0568,True,,True,True,True,Amol Sidhu,Needs repair,False,True,False,False,False,4,False
INSP02787,2025-08-10,SCH0311,True,True,False,True,True,Luke Ramakrishnan,Good condition,False,False,False,False,False,4,False
INSP01977,2025-11-10,SCH0194,True,True,,True,False,Advaith Chana,,False,False,True,False,False,3,False
INSP02590,2025-06-20,SCH0005,True,True,True,False,True,,Needs repair,False,False,False,False,False,4,False
INSP02076,2026-02-03,SCH0183,True,True,True,True,True,Kashvi Agarwal,Good condition,False,False,False,False,False,5,True
INSP00485,2025-07-11,SCH0435,False,True,True,False,,Rachit Rattan,Toilets locked,False,False,False,False,True,2,False
INSP01655,2025-09-27,SCH0024,True,False,True,False,False,Jai Aggarwal,No remarks,False,False,False,False,False,2,False
INSP02814,2025-10-02,SCH0295,True,False,True,True,False,Reva Dasgupta,Toilets locked,False,False,False,False,False,3,False
INSP02680,2026-02-20,SCH0119,True,True,True,True,True,Rohan Ramesh,Average,False,False,False,False,False,5,True
INSP01775,2025-12-06,SCH0180,True,True,True,True,True,Logan Sachdeva,No remarks,False,False,False,False,False,5,True
INSP00919,2026-03-09,SCH0222,True,True,True,True,False,Nitesh Om,Toilets locked,False,False,False,False,False,4,False
INSP01647,2026-08-02,SCH0445,True,True,False,,False,Baghyawati Dada,Average,False,False,False,True,False,2,False
INSP01027,2025-04-11,SCH0318,True,,False,True,True,,No remarks,False,True,False,False,False,3,False
INSP01031,2026-03-19,SCH0423,True,True,True,,,Daniel Peri,No remarks,False,False,False,True,True,3,False
INSP00883,2025-12-16,SCH0191,True,True,True,True,False,Bhanumati Bhatnagar,Toilets locked,False,False,False,False,False,4,False
INSP01336,2026-05-01,SCH0263,False,True,True,True,False,Megha Samra,Needs repair,False,False,False,False,False,3,False
INSP02342,2025-09-13,SCH0121,True,False,True,,False,Leela Brar,No remarks,False,False,False,True,False,2,False
INSP00365,2025-05-07,SCH0482,True,True,True,True,False,Michael Narula,Toilets locked,False,False,False,False,False,4,False
INSP02126,2025-06-22,SCH0298,True,True,,True,False,Chanchal Palan,Average,False,False,True,False,False,3,False
INSP00028,2026-03-30,SCH0591,False,,True,False,False,Bhanumati Mallick,Needs repair,False,True,False,False,False,1,False
INSP00474,2025-09-04,SCH0496,True,,False,True,False,Vihaan Barman,Good condition,False,True,False,False,False,2,False
INSP00526,2025-05-16,SCH0587,True,,True,True,True,Yuvraj Kannan,Good condition,False,True,False,False,False,4,False
INSP00726,2025-10-20,SCH0261,True,False,True,True,False,Jason Majumdar,Toilets locked,False,False,False,False,False,3,False
INSP00056,2025-08-11,SCH0086,True,True,,False,False,Veer Sama,,False,False,True,False,False,2,False
INSP00639,2025-11-27,SCH0211,False,True,True,True,True,Vasudha Kurian,No remarks,False,False,False,False,False,4,False
INSP00303,2025-07-31,SCH0172,False,True,True,False,True,Chatresh Manne,,False,False,False,False,False,3,False
INSP02743,2026-03-27,SCH0242,,True,True,False,False,,Good condition,True,False,False,False,False,2,False
INSP01277,2025-11-04,SCH0061,,True,False,True,False,Wridesh Yohannan,Toilets locked,True,False,False,False,False,2,False
INSP02772,2025-01-05,SCH0518,True,False,True,True,False,Upadhriti Som,Average,False,False,False,False,False,3,False
INSP00625,2026-03-08,SCH0034,True,True,True,False,,Imaran Konda,Good condition,False,False,False,False,True,3,False
INSP02056,2026-01-21,SCH0230,,True,True,,True,Advika Kala,,True,False,False,True,False,3,False
INSP01281,2026-01-20,SCH0458,False,True,False,False,,Ishaan Lal,Average,False,False,False,False,True,1,False
INSP01050,2025-10-07,SCH0587,,True,,True,True,Finn Babu,No remarks,True,False,True,False,False,3,False
INSP00337,2025-11-08,SCH0492,True,True,False,True,False,Ranbir Dayal,Good condition,False,False,False,False,False,3,False
INSP00048,2026-03-07,SCH0324,True,True,False,False,,Charan Kala,Needs repair,False,False,False,False,True,2,False
INSP00107,2025-05-29,SCH0128,True,True,True,False,True,Mugdha Narula,Average,False,False,False,False,False,4,False
INSP01080,2025-12-04,SCH0150,True,True,False,True,True,Kashvi Bahl,Average,False,False,False,False,False,4,False
INSP02287,2026-02-14,SCH0322,True,True,True,False,True,,,False,False,False,False,False,4,False
INSP02262,2026-02-05,SCH0176,True,True,True,False,False,Sanaya Goyal,Good condition,False,False,False,False,False,3,False
INSP01145,2025-10-06,SCH0024,True,True,False,False,False,Rachana Walla,Average,False,False,False,False,False,2,False
INSP02510,2025-07-16,SCH0427,,True,True,True,True,Jackson Pradhan,Needs repair,True,False,False,False,False,4,False
INSP02297,2025-09-20,SCH0072,True,,True,False,True,Gayathri Sharaf,Toilets locked,False,True,False,False,False,3,False
INSP01837,2025-05-03,SCH0193,True,True,True,True,True,Widisha Sarma,Average,False,False,False,False,False,5,True
INSP01754,2025-10-11,SCH0294,True,True,True,False,,Nitara Sampath,Good condition,False,False,False,False,True,3,False
INSP01102,2025-06-01,SCH0039,,True,False,,,Frado Kota,,True,False,False,True,True,1,False
INSP01969,2025-12-30,SCH0297,True,True,True,True,False,Ikshita Singh,Average,False,False,False,False,False,4,False
INSP00524,2025-12-27,SCH0567,True,True,True,,,Triveni Pant,No remarks,False,False,False,True,True,3,False
INSP02281,2025-07-16,SCH0259,True,True,True,True,False,Umang Chaudhry,No remarks,False,False,False,False,False,4,False
INSP01429,2025-01-09,SCH0316,True,True,True,False,False,Nathan Sahni,No remarks,False,False,False,False,False,3,False
INSP02742,2025-04-23,SCH0231,True,True,True,False,,Barkha Bala,Good condition,False,False,False,False,True,3,False
INSP00604,2025-08-03,SCH0552,,True,True,True,True,Bhavini Narang,Needs repair,True,False,False,False,False,4,False
INSP01490,2025-07-05,SCH0316,False,,True,True,True,Ryan Bhargava,Toilets locked,False,True,False,False,False,3,False
INSP02475,2025-07-04,SCH0496,True,True,True,True,False,Onkar Karan,,False,False,False,False,False,4,False
INSP00061,2025-11-05,SCH0518,False,True,True,False,False,Anamika Kapur,Good condition,False,False,False,False,False,2,False
INSP02890,2025-07-29,SCH0008,True,False,True,True,True,Samaksh Aurora,Needs repair,False,False,False,False,False,4,False
INSP00672,2025-11-30,SCH0230,True,False,True,True,False,Victor Bhakta,Average,False,False,False,False,False,3,False
INSP00093,2025-07-21,SCH0366,False,True,False,False,True,Yamini Maharaj,Average,False,False,False,False,False,2,False
INSP00667,2025-05-13,SCH0412,True,True,True,True,,Suhani Nath,,False,False,False,False,True,4,False
INSP01888,2025-04-11,SCH0417,True,True,True,False,False,Krisha Ravi,Good condition,False,False,False,False,False,3,False
INSP00281,2026-03-02,SCH0477,False,False,True,False,False,Hemani Chopra,Toilets locked,False,False,False,False,False,1,False
INSP01720,2025-06-15,SCH0337,True,True,True,False,False,Radhika Kalla,Good condition,False,False,False,False,False,3,False
INSP00360,2025-10-20,SCH0382,False,False,True,False,True,Aarna Sharma,No remarks,False,False,False,False,False,2,False
INSP00900,2025-11-22,SCH0036,True,True,,False,False,Nicholas Roy,Toilets locked,False,False,True,False,False,2,False
INSP01936,2025-09-23,SCH0141,False,True,True,True,True,,Good condition,False,False,False,False,False,4,False
INSP01995,2026-03-23,SCH0223,True,True,True,True,False,Advaith Prabhakar,Good condition,False,False,False,False,False,4,False
INSP00761,2025-01-07,SCH0520,False,,True,True,,Vasana Keer,Toilets locked,False,True,False,False,True,2,False
INSP02159,2025-04-04,SCH0090,True,,,True,False,,Needs repair,False,True,True,False,False,2,False
INSP02758,2025-12-23,SCH0096,False,True,False,False,False,Ishanvi Ratti,Average,False,False,False,False,False,1,False
INSP00043,2025-07-15,SCH0032,False,,,True,False,Unnati Shankar,,False,True,True,False,False,1,False
INSP02174,2025-04-30,SCH0509,False,True,,True,False,Rachana Sem,No remarks,False,False,True,False,False,2,False
INSP00205,2025-11-16,SCH0411,,False,True,True,True,Brijesh Virk,Toilets locked,True,False,False,False,False,3,False
INSP01474,2025-11-04,SCH0548,True,False,,,,Ekapad Keer,Average,False,False,True,True,True,1,False
INSP02101,2025-10-07,SCH0004,True,True,True,False,False,,,False,False,False,False,False,3,False
INSP00069,2026-02-18,SCH0532,True,True,True,False,False,Anika Warrior,Needs repair,False,False,False,False,False,3,False
INSP01876,2025-10-01,SCH0587,,True,True,,True,Finn Khurana,Needs repair,True,False,False,True,False,3,False
INSP02600,2025-09-10,SCH0414,True,False,True,,True,Faraj Mishra,,False,False,False,True,False,3,False
INSP02232,2025-07-17,SCH0375,True,True,False,False,True,Baghyawati Oak,No remarks,False,False,False,False,False,3,False
INSP00138,2025-08-22,SCH0075,True,False,False,False,True,Ira Atwal,Toilets locked,False,False,False,False,False,2,False
INSP00797,2025-05-06,SCH0319,True,True,True,False,True,Pranav Krishna,Needs repair,False,False,False,False,False,4,False
INSP02181,2025-05-08,SCH0033,True,True,True,True,False,Fariq Lad,Toilets locked,False,False,False,False,False,4,False
INSP02129,2026-03-04,SCH0244,False,False,True,True,True,Pavani Pal,Average,False,False,False,False,False,3,False
INSP00759,2025-09-22,SCH0246,False,,False,False,True,Jhalak Thaman,No remarks,False,True,False,False,False,1,False
INSP00542,2026-02-22,SCH0411,True,True,True,False,False,Bhavna Subramanian,Average,False,False,False,False,False,3,False
INSP01020,2025-05-13,SCH0178,False,True,True,False,False,,Average,False,False,False,False,False,2,False
INSP02412,2025-07-24,SCH0457,False,True,False,,False,Naksh Ghosh,Average,False,False,False,True,False,1,False
INSP00166,2025-07-05,SCH0309,False,True,True,,,,,False,False,False,True,True,2,False
INSP00249,2025-10-29,SCH0371,True,,True,False,True,Onkar Dua,Toilets locked,False,True,False,False,False,3,False
INSP01332,2025-04-23,SCH0220,True,True,True,False,False,Ekansh Nayak,Good condition,False,False,False,False,False,3,False
INSP02018,2025-10-07,SCH0471,False,True,True,True,False,Eiravati Jani,No remarks,False,False,False,False,False,3,False
INSP00447,2026-01-02,SCH0143,True,True,True,True,False,Dalaja Rao,Needs repair,False,False,False,False,False,4,False
INSP01359,2025-05-20,SCH0446,False,True,True,True,True,Anmol Mand,Needs repair,False,False,False,False,False,4,False
INSP02146,2025-12-25,SCH0085,False,True,True,True,True,Gavin D’Alia,Toilets locked,False,False,False,False,False,4,False
INSP01330,2025-01-04,SCH0463,True,True,True,True,,Champak Warrior,No remarks,False,False,False,False,True,4,False
INSP02151,2026-01-14,SCH0371,True,True,True,True,True,Indali Walla,Good condition,False,False,False,False,False,5,True
INSP00435,2025-11-19,SCH0189,True,True,True,,True,,Needs repair,False,False,False,True,False,4,False
INSP02123,2026-01-23,SCH0226,True,False,True,True,,Warjas Mall,Good condition,False,False,False,False,True,3,False
INSP00578,2025-12-24,SCH0109,True,True,True,False,False,Andrew Ahuja,Toilets locked,False,False,False,False,False,3,False
INSP02515,2025-06-01,SCH0135,False,True,True,True,True,Ijaya Karpe,No remarks,False,False,False,False,False,4,False
INSP01849,2025-05-14,SCH0345,True,True,,True,True,Qasim Kanda,,False,False,True,False,False,4,False
INSP00763,2025-05-18,SCH0092,True,True,True,True,,Isha Kohli,,False,False,False,False,True,4,False
INSP00389,2025-08-16,SCH0238,True,True,True,True,False,Aradhana Bumb,Average,False,False,False,False,False,4,False
INSP00236,2025-11-09,SCH0329,True,True,True,False,True,Fariq Sen,Average,False,False,False,False,False,4,False
INSP02740,2025-05-29,SCH0543,False,True,True,True,False,Tanmayi Puri,Average,False,False,False,False,False,3,False
INSP01985,2025-11-12,SCH0531,,True,True,True,False,Tanvi Padmanabhan,Good condition,True,False,False,False,False,3,False
INSP00268,2025-12-30,SCH0206,,True,True,True,True,Irya Mody,Needs repair,True,False,False,False,False,4,False
INSP00771,2025-09-05,SCH0309,True,,True,False,False,Om Shenoy,,False,True,False,False,False,2,False
INSP02166,2025-12-12,SCH0471,,,True,,True,Harshil Bhargava,Good condition,True,True,False,True,False,2,False
INSP00438,2025-04-28,SCH0417,True,False,True,False,False,Mitali Nair,Needs repair,False,False,False,False,False,2,False
INSP00674,2025-04-15,SCH0059,False,True,True,True,,Chaman Naik,No remarks,False,False,False,False,True,3,False
INSP00250,2026-03-06,SCH0098,True,True,True,True,False,Ojas Doshi,Average,False,False,False,False,False,4,False
INSP02202,2026-03-05,SCH0312,True,True,,False,,Lakshmi Sami,Good condition,False,False,True,False,True,2,False
INSP01575,2025-09-17,SCH0311,True,True,True,True,False,Irya Narasimhan,Good condition,False,False,False,False,False,4,False
INSP02143,2026-02-13,SCH0452,True,True,False,False,False,Lila Taneja,Average,False,False,False,False,False,2,False
INSP02082,2025-04-13,SCH0181,True,True,,True,False,Krisha Bal,No remarks,False,False,True,False,False,3,False
INSP02753,2025-09-28,SCH0270,True,True,True,,True,Raagini Wason,No remarks,False,False,False,True,False,4,False
INSP02701,2025-09-07,SCH0025,True,True,True,False,False,Krishna Korpal,Toilets locked,False,False,False,False,False,3,False
INSP00449,2025-08-15,SCH0310,,True,True,False,True,Anay Ben,No remarks,True,False,False,False,False,3,False
INSP01470,2026-07-03,SCH0268,False,True,True,True,True,Anika Sahota,Toilets locked,False,False,False,False,False,4,False
INSP00717,2026-02-16,SCH0242,True,True,True,True,,Bachittar Talwar,Toilets locked,False,False,False,False,True,4,False
INSP02682,2025-09-23,SCH0574,True,True,True,False,True,Raagini Dube,No remarks,False,False,False,False,False,4,False
INSP02750,2025-10-02,SCH0187,True,True,True,False,True,Sara Chandra,Good condition,False,False,False,False,False,4,False
INSP02049,2025-06-16,SCH0259,True,True,True,True,False,,Average,False,False,False,False,False,4,False
INSP01902,2026-02-24,SCH0417,False,True,True,True,True,Ekanta Ganguly,Good condition,False,False,False,False,False,4,False
INSP01169,2025-06-01,SCH0435,True,True,False,True,,Nikita Borah,,False,False,False,False,True,3,False
INSP00083,2025-12-30,SCH0130,True,True,True,True,False,Jai Sheth,,False,False,False,False,False,4,False
INSP02550,2026-03-01,SCH0330,True,False,,True,False,Eesha Banerjee,Needs repair,False,False,True,False,False,2,False
INSP01461,2025-07-23,SCH0590,True,True,True,True,True,Qarin Wali,Needs repair,False,False,False,False,False,5,True
INSP01894,2025-12-18,SCH0238,True,True,True,False,False,Kai Oak,Average,False,False,False,False,False,3,False
INSP01669,2025-04-07,SCH0080,False,True,True,,True,Charan Sura,Needs repair,False,False,False,True,False,3,False
INSP02001,2025-04-20,SCH0425,True,True,True,False,True,Jagvi Gour,,False,False,False,False,False,4,False
INSP00476,2025-10-25,SCH0241,True,True,,True,False,Leela Palla,Toilets locked,False,False,True,False,False,3,False
INSP00518,2025-08-31,SCH0272,True,True,True,True,False,Alka Shere,No remarks,False,False,False,False,False,4,False
INSP00405,2025-09-03,SCH0290,True,True,False,False,True,,Good condition,False,False,False,False,False,3,False
INSP00385,2026-03-05,SCH0387,True,True,True,,True,Kritika Setty,Toilets locked,False,False,False,True,False,4,False
INSP02762,2025-04-09,SCH0238,False,False,True,,,Faraj Sagar,No remarks,False,False,False,True,True,1,False
INSP02153,2025-11-04,SCH0354,True,True,True,True,False,Vasatika Suresh,Needs repair,False,False,False,False,False,4,False
INSP01634,2026-01-16,SCH0469,,True,True,False,False,Chaman Chhabra,No remarks,True,False,False,False,False,2,False
INSP00689,2025-11-07,SCH0017,False,False,True,,True,,,False,False,False,True,False,2,False
INSP01241,2025-07-18,SCH0170,False,True,True,,False,Jai Mandal,Toilets locked,False,False,False,True,False,2,False
INSP00063,2025-07-20,SCH0464,True,True,True,True,False,Harsh Nagy,Average,False,False,False,False,False,4,False
INSP00853,2025-04-23,SCH0329,True,True,True,True,,Atharv Balakrishnan,Good condition,False,False,False,False,True,4,False
INSP02892,2026-03-02,SCH0225,False,True,True,False,True,Sai Ram,Toilets locked,False,False,False,False,False,3,False
INSP02606,2025-07-24,SCH0429,False,True,True,True,False,Ria Bedi,Needs repair,False,False,False,False,False,3,False
INSP01263,2025-12-07,SCH0540,False,False,True,,True,Gabriel Jaggi,No remarks,False,False,False,True,False,2,False
INSP00224,2025-12-13,SCH0562,True,True,False,False,True,Manan Patla,No remarks,False,False,False,False,False,3,False
INSP02194,2025-08-22,SCH0263,False,,True,False,True,Qarin Suri,Average,False,True,False,False,False,2,False
INSP00374,2025-04-07,SCH0017,True,True,True,True,True,Fitan Yogi,Needs repair,False,False,False,False,False,5,True
INSP01825,2025-04-21,SCH0214,True,True,True,,,Lekha Chaudhari,Good condition,False,False,False,True,True,3,False
INSP02668,2025-08-16,SCH0580,False,True,True,True,True,Upkaar Khurana,No remarks,False,False,False,False,False,4,False
INSP02731,2026-01-11,SCH0585,True,True,True,True,True,Wakeeta Merchant,Needs repair,False,False,False,False,False,5,True
INSP02822,2026-01-13,SCH0432,,True,True,True,True,Zayyan Oza,Good condition,True,False,False,False,False,4,False
INSP00010,2025-11-10,SCH0020,False,True,False,True,True,Wriddhish Golla,Needs repair,False,False,False,False,False,3,False
INSP01945,2026-03-17,SCH0235,True,,True,False,True,Garima Devi,Good condition,False,True,False,False,False,3,False
INSP01839,2025-11-18,SCH0497,True,True,True,False,,Mugdha Lad,Toilets locked,False,False,False,False,True,3,False
INSP00709,2026-02-13,SCH0377,True,True,,True,True,Pooja D’Alia,No remarks,False,False,True,False,False,4,False
INSP00256,2026-03-07,SCH0478,,True,True,True,,Yashasvi Gade,No remarks,True,False,False,False,True,3,False
INSP01618,2025-11-22,SCH0116,False,,True,True,False,Upma Savant,No remarks,False,True,False,False,False,2,False
INSP00390,2025-09-24,SCH0042,True,True,True,True,True,Xavier Keer,Needs repair,False,False,False,False,False,5,True
INSP01582,2025-12-01,SCH0279,True,True,True,False,False,Ojasvi Bassi,Needs repair,False,False,False,False,False,3,False
INSP00925,2025-12-11,SCH0488,False,,True,False,True,Dalaja Nath,Good condition,False,True,False,False,False,2,False
INSP02037,2025-03-09,SCH0410,True,True,True,True,True,Sarthak Bhatti,Toilets locked,False,False,False,False,False,5,True
INSP02527,2025-12-27,SCH0430,False,True,True,True,,Chatresh Mohan,Good condition,False,False,False,False,True,3,False
INSP01225,2025-06-21,SCH0596,False,True,,True,False,Janani Mitter,Needs repair,False,False,True,False,False,2,False
INSP01947,2025-06-29,SCH0514,True,True,True,False,False,Nirja Toor,Average,False,False,False,False,False,3,False
INSP00740,2025-06-10,SCH0008,True,True,True,False,True,Praneel Chahal,Toilets locked,False,False,False,False,False,4,False
INSP00041,2025-09-22,SCH0116,True,True,True,True,,Tanveer Garde,Needs repair,False,False,False,False,True,4,False
INSP00869,2026-02-21,SCH0441,True,True,True,False,True,Warinder Bhardwaj,Average,False,False,False,False,False,4,False
INSP00540,2025-10-01,SCH0067,True,,False,True,True,Osha Kara,No remarks,False,True,False,False,False,3,False
INSP01372,2026-01-08,SCH0206,False,True,False,True,False,Upma Guha,No remarks,False,False,False,False,False,2,False
INSP01146,2025-04-22,SCH0341,True,True,True,True,False,Reyansh Yogi,Needs repair,False,False,False,False,False,4,False
INSP01032,2026-01-16,SCH0195,True,True,False,False,True,Aarnav Mittal,Average,False,False,False,False,False,3,False
INSP00373,2025-04-26,SCH0524,True,False,False,True,,Benjamin Modi,,False,False,False,False,True,2,False
INSP00668,2025-07-06,SCH0127,,True,True,True,False,Qabil Desai,Needs repair,True,False,False,False,False,3,False
INSP00358,2026-02-25,SCH0051,True,True,True,False,,Ekapad Bava,Toilets locked,False,False,False,False,True,3,False
INSP00968,2026-02-23,SCH0203,True,True,True,True,True,Gavin Bera,Needs repair,False,False,False,False,False,5,True
INSP01354,2025-04-20,SCH0506,True,True,True,True,False,Irya Amble,Average,False,False,False,False,False,4,False
INSP01036,2026-01-24,SCH0586,True,True,,True,True,Jack Rai,,False,False,True,False,False,4,False
INSP00471,2025-12-06,SCH0042,True,True,True,True,,,No remarks,False,False,False,False,True,4,False
INSP01397,2026-02-13,SCH0596,False,True,True,False,False,Hamsini Sekhon,Good condition,False,False,False,False,False,2,False
INSP02756,2025-05-21,SCH0252,True,False,True,,True,Saksham Hora,,False,False,False,True,False,3,False
INSP01550,2025-11-08,SCH0403,False,,False,True,,Teerth Narain,No remarks,False,True,False,False,True,1,False
INSP01257,2025-09-18,SCH0192,True,True,False,False,False,,Needs repair,False,False,False,False,False,2,False
